,paperId,url,title,citationCount,influentialCitationCount,year,term
960,1789af28ddac3eab9cf37f84146e48457f28ace3,https://www.semanticscholar.org/paper/1789af28ddac3eab9cf37f84146e48457f28ace3,Privacy and Security Issues in Deep Learning: A Survey,66,3,2021,"large ""language model"""
961,5c107f5aa33e3e5d3b3ea9dc17e04a51765b0983,https://www.semanticscholar.org/paper/5c107f5aa33e3e5d3b3ea9dc17e04a51765b0983,A review of medical image data augmentation techniques for deep learning applications,70,6,2021,"large ""language model"""
962,3ad3cbad4b73e8f84707e7c686bcfda9e3421cf3,https://www.semanticscholar.org/paper/3ad3cbad4b73e8f84707e7c686bcfda9e3421cf3,AI applications to medical images: From machine learning to deep learning.,101,3,2021,"large ""language model"""
963,52b1450ece3b2932c2cca2295c20a701f3e82dff,https://www.semanticscholar.org/paper/52b1450ece3b2932c2cca2295c20a701f3e82dff,Deep Learning on a Data Diet: Finding Important Examples Early in Training,57,17,2021,"large ""language model"""
964,3a62d3748b0778c72f68997444055c0a403429fd,https://www.semanticscholar.org/paper/3a62d3748b0778c72f68997444055c0a403429fd,Fit without fear: remarkable mathematical phenomena of deep learning through the prism of interpolation,54,6,2021,"large ""language model"""
965,ff091e91b74452924b1f8105731dbf15f358f875,https://www.semanticscholar.org/paper/ff091e91b74452924b1f8105731dbf15f358f875,Deep learning model to predict complex stress and strain fields in hierarchical composites,55,4,2021,"large ""language model"""
966,51546584aa394d159edcc08f2412ae30dd316f6c,https://www.semanticscholar.org/paper/51546584aa394d159edcc08f2412ae30dd316f6c,Deep Learning Through the Lens of Example Difficulty,47,4,2021,"large ""language model"""
967,a7b82c7b89f447031ec5c66fa837cb6754d4c6b7,https://www.semanticscholar.org/paper/a7b82c7b89f447031ec5c66fa837cb6754d4c6b7,Reinforcement Learning for Hyperparameter Tuning in Deep Learning-based Side-channel Analysis,46,4,2021,"large ""language model"""
968,245df7d8e53b3860107edc76b467e055eb80744d,https://www.semanticscholar.org/paper/245df7d8e53b3860107edc76b467e055eb80744d,Multi-institutional Collaborations for Improving Deep Learning-based Magnetic Resonance Image Reconstruction Using Federated Learning,46,4,2021,"large ""language model"""
969,eedb95b3d4e8f1be38eaf1a7416270df5852d117,https://www.semanticscholar.org/paper/eedb95b3d4e8f1be38eaf1a7416270df5852d117,DeepDSC: A Deep Learning Method to Predict Drug Sensitivity of Cancer Cell Lines,48,3,2021,"large ""language model"""
970,323ca85c5c1ebd0ec9bf74897d8c8e8fbf203ae6,https://www.semanticscholar.org/paper/323ca85c5c1ebd0ec9bf74897d8c8e8fbf203ae6,DIG: A Turnkey Library for Diving into Graph Deep Learning Research,46,6,2021,"large ""language model"""
971,80e8d5944dc367fa43626991515519fdfd9eb540,https://www.semanticscholar.org/paper/80e8d5944dc367fa43626991515519fdfd9eb540,Replay in Deep Learning: Current Approaches and Missing Biological Elements,45,3,2021,"large ""language model"""
972,70c43cf1c33f08e2eb6ae72fbc2201cfdda2dc9a,https://www.semanticscholar.org/paper/70c43cf1c33f08e2eb6ae72fbc2201cfdda2dc9a,"A review on deep learning in machining and tool monitoring: methods, opportunities, and challenges",45,4,2021,"large ""language model"""
973,042617bb4ca14ea10b1abdd99c7e45f581d47817,https://www.semanticscholar.org/paper/042617bb4ca14ea10b1abdd99c7e45f581d47817,Medical image fusion method by deep learning,144,1,2021,"large ""language model"""
974,faec7030c99bf2fa29d341bc09d351b7edfa05bc,https://www.semanticscholar.org/paper/faec7030c99bf2fa29d341bc09d351b7edfa05bc,Skin Cancer Detection: A Review Using Deep Learning Techniques,44,3,2021,"large ""language model"""
975,378ba59aa19b4e4591972988b753509f95126a2a,https://www.semanticscholar.org/paper/378ba59aa19b4e4591972988b753509f95126a2a,An annotation-free whole-slide training approach to pathological classification of lung cancer types using deep learning,44,3,2021,"large ""language model"""
976,9bbb61d9bcfa1a2b63efbdb8a521af8c8a2e94ec,https://www.semanticscholar.org/paper/9bbb61d9bcfa1a2b63efbdb8a521af8c8a2e94ec,End-to-end privacy preserving deep learning on multi-institutional medical imaging,95,6,2021,"large ""language model"""
977,7f0afe731f0073eb10df4cbab2a94aa9ecafe44f,https://www.semanticscholar.org/paper/7f0afe731f0073eb10df4cbab2a94aa9ecafe44f,"A survey on deep learning in medicine: Why, how and when?",110,1,2021,"large ""language model"""
978,1594c5c621ac97fc48d2f34ea479164fd750733c,https://www.semanticscholar.org/paper/1594c5c621ac97fc48d2f34ea479164fd750733c,Scalable Marginal Likelihood Estimation for Model Selection in Deep Learning,42,4,2021,"large ""language model"""
979,deb5c68a366bc4c311f6b06ffac80b998f00753a,https://www.semanticscholar.org/paper/deb5c68a366bc4c311f6b06ffac80b998f00753a,Training Spiking Neural Networks Using Lessons From Deep Learning,42,4,2021,"large ""language model"""
980,a29cb44f44a0780fbc7469768cbb9bbcde69fd35,https://www.semanticscholar.org/paper/a29cb44f44a0780fbc7469768cbb9bbcde69fd35,Deep Learning Based Code Smell Detection,41,8,2021,"large ""language model"""
981,a323533f5f50cfce949d47caac97f791cdf1bf92,https://www.semanticscholar.org/paper/a323533f5f50cfce949d47caac97f791cdf1bf92,Medical image analysis based on deep learning approach,42,3,2021,"large ""language model"""
982,8277eb8a4c799f06dc99556c33884aa01fd3c7bf,https://www.semanticscholar.org/paper/8277eb8a4c799f06dc99556c33884aa01fd3c7bf,Sentimental Analysis of COVID-19 Tweets Using Deep Learning Models,42,3,2021,"large ""language model"""
983,8ae37cd9f402d753ad284293a8e5186a6acef9d2,https://www.semanticscholar.org/paper/8ae37cd9f402d753ad284293a8e5186a6acef9d2,Quasi-Global Momentum: Accelerating Decentralized Deep Learning on Heterogeneous Data,39,5,2021,"large ""language model"""
984,09bd598fbfddb2f1de60912647ffe8f6e7c0cf53,https://www.semanticscholar.org/paper/09bd598fbfddb2f1de60912647ffe8f6e7c0cf53,DGL-LifeSci: An Open-Source Toolkit for Deep Learning on Graphs in Life Science,37,3,2021,"large ""language model"""
985,823deee03bc49c306170bee265446b5b7f95666f,https://www.semanticscholar.org/paper/823deee03bc49c306170bee265446b5b7f95666f,Measuring Robustness in Deep Learning Based Compressive Sensing,35,3,2021,"large ""language model"""
986,6291255977e6ee13a13bb7d024629561e9b99067,https://www.semanticscholar.org/paper/6291255977e6ee13a13bb7d024629561e9b99067,Data Poisoning Attacks to Deep Learning Based Recommender Systems,34,3,2021,"large ""language model"""
987,080c98d3284b60b78d15fbd2bd118623fe88c403,https://www.semanticscholar.org/paper/080c98d3284b60b78d15fbd2bd118623fe88c403,Sub‐Seasonal Forecasting With a Large Ensemble of Deep‐Learning Weather Prediction Models,34,5,2021,"large ""language model"""
988,4d024863a8b6c13319aec051b096f4f23f6ab989,https://www.semanticscholar.org/paper/4d024863a8b6c13319aec051b096f4f23f6ab989,Deep Learning-Based Semantic Segmentation of Urban Features in Satellite Images: A Review and Meta-Analysis,36,3,2021,"large ""language model"""
989,0c716ef1bf2a00c24dba3f7a7edc8f59efbc9cb2,https://www.semanticscholar.org/paper/0c716ef1bf2a00c24dba3f7a7edc8f59efbc9cb2,Pneumonia Classification Using Deep Learning from Chest X-ray Images During COVID-19,97,8,2021,"large ""language model"""
990,835e49a8c6c9a034cdde2fe5a43c5defe84d10e1,https://www.semanticscholar.org/paper/835e49a8c6c9a034cdde2fe5a43c5defe84d10e1,Classification of COVID-19 electrocardiograms by using hexaxial feature mapping and deep learning,32,6,2021,"large ""language model"""
991,9f39c824eeb4b16bd8422fc683e53c0db43ba7e9,https://www.semanticscholar.org/paper/9f39c824eeb4b16bd8422fc683e53c0db43ba7e9,Deep-learning based detection of COVID-19 using lung ultrasound imagery,33,4,2021,"large ""language model"""
992,15d06f25f1af95db15d7252dfdc953f176c68d52,https://www.semanticscholar.org/paper/15d06f25f1af95db15d7252dfdc953f176c68d52,Phishpedia: A Hybrid Deep Learning Based Approach to Visually Identify Phishing Webpages,31,3,2021,"large ""language model"""
993,842a4e524f97a644e9995b9966da33b119f8bf52,https://www.semanticscholar.org/paper/842a4e524f97a644e9995b9966da33b119f8bf52,Consensus Control for Decentralized Deep Learning,33,5,2021,"large ""language model"""
994,522144237db906e2e0d930a1af97888893072608,https://www.semanticscholar.org/paper/522144237db906e2e0d930a1af97888893072608,Seasonal Arctic sea ice forecasting with probabilistic deep learning,31,4,2021,"large ""language model"""
995,160d47a9377f3c12c97570f5831ebbfe64d01d40,https://www.semanticscholar.org/paper/160d47a9377f3c12c97570f5831ebbfe64d01d40,Deep Learning for Click-Through Rate Estimation,31,3,2021,"large ""language model"""
996,9937ef8c087c1fb44c50433b162dd1a548ec248f,https://www.semanticscholar.org/paper/9937ef8c087c1fb44c50433b162dd1a548ec248f,TT-Rec: Tensor Train Compression for Deep Learning Recommendation Models,32,8,2021,"large ""language model"""
997,dd3f05b227c1b42d1d59410efb7b37776dd8aaf3,https://www.semanticscholar.org/paper/dd3f05b227c1b42d1d59410efb7b37776dd8aaf3,The Deep Learning Framework,59,8,2021,"large ""language model"""
998,1f52c70ae2cacd893d63580b39dbf1f5f8f14e16,https://www.semanticscholar.org/paper/1f52c70ae2cacd893d63580b39dbf1f5f8f14e16,Evaluation of deep learning algorithms for national scale landslide susceptibility mapping of Iran,105,1,2021,"large ""language model"""
999,3f1774d91c7c219f063f40b894e837e6c48b2bb2,https://www.semanticscholar.org/paper/3f1774d91c7c219f063f40b894e837e6c48b2bb2,Provable Guarantees for Self-Supervised Deep Learning with Spectral Contrastive Loss,83,21,2021,"large ""language model"""
1000,e07c988b1105f41c57a06cd6377e85170b730857,https://www.semanticscholar.org/paper/e07c988b1105f41c57a06cd6377e85170b730857,The Influence of Parents and Teachers on the Deep Learning Approach of Pupils in Norwegian Upper-Secondary Schools,5,0,2012,deep learning
1001,184ac0766262312ba76bbdece4e7ffad0aa8180b,https://www.semanticscholar.org/paper/184ac0766262312ba76bbdece4e7ffad0aa8180b,Representation Learning: A Review and New Perspectives,9593,527,2012,deep learning
1002,cc75c81148245198d4c6d4c8fcbbae487215903b,https://www.semanticscholar.org/paper/cc75c81148245198d4c6d4c8fcbbae487215903b,Convolutional-Recursive Deep Learning for 3D Object Classification,614,49,2012,deep learning
1003,25badc676197a70aaf9911865eb03469e402ba57,https://www.semanticscholar.org/paper/25badc676197a70aaf9911865eb03469e402ba57,Machine learning - a probabilistic perspective,7769,989,2012,deep learning
1004,f8c8619ea7d68e604e40b814b40c72888a755e95,https://www.semanticscholar.org/paper/f8c8619ea7d68e604e40b814b40c72888a755e95,Unsupervised Feature Learning and Deep Learning: A Review and New Perspectives,504,33,2012,deep learning
1005,5726c7b40fcc454b77d989656c085520bf6c15fa,https://www.semanticscholar.org/paper/5726c7b40fcc454b77d989656c085520bf6c15fa,Multimodal learning with deep Boltzmann machines,1561,127,2012,deep learning
1006,3ec10bc12d9e40b1a43eaf0f4d7e3320ac5e7dc8,https://www.semanticscholar.org/paper/3ec10bc12d9e40b1a43eaf0f4d7e3320ac5e7dc8,Theano: Deep Learning on GPUs with Python,245,18,2012,deep learning
1007,4adae76303ff634ae66797221f0ba783983e5253,https://www.semanticscholar.org/paper/4adae76303ff634ae66797221f0ba783983e5253,Deep Learning for NLP (without Magic),153,9,2012,deep learning
1008,3d1513ae78f4e038b235d7b01a5331803ec98529,https://www.semanticscholar.org/paper/3d1513ae78f4e038b235d7b01a5331803ec98529,The Segmentation of the Left Ventricle of the Heart From Ultrasound Data Using Deep Learning Architectures and Derivative-Based Search Methods,170,6,2012,deep learning
1009,b9c681f15b43e13329c8c0e1a6c7283dae7c9099,https://www.semanticscholar.org/paper/b9c681f15b43e13329c8c0e1a6c7283dae7c9099,Hierarchical face parsing via deep learning,193,13,2012,deep learning
1010,7e32f732138010581246e71b5f83a1a0f881cc0e,https://www.semanticscholar.org/paper/7e32f732138010581246e71b5f83a1a0f881cc0e,Promoting deep learning in a teacher education programme through self- and peer-assessment and feedback,102,6,2012,deep learning
1011,b8ef1230a5cc9ea7cd8358f1ae7d1af97813ba14,https://www.semanticscholar.org/paper/b8ef1230a5cc9ea7cd8358f1ae7d1af97813ba14,Deep Learning Made Easier by Linear Transformations in Perceptrons,186,9,2012,deep learning
1012,5bd4177440c17dad736f1e0d2227694d612f5a59,https://www.semanticscholar.org/paper/5bd4177440c17dad736f1e0d2227694d612f5a59,Three Classes of Deep Learning Architectures and Their Applications: A Tutorial Survey,126,5,2012,deep learning
1013,a241a7e26d6baf2c068601813216d3cc09e845ff,https://www.semanticscholar.org/paper/a241a7e26d6baf2c068601813216d3cc09e845ff,Deep Learning for Time Series Modeling CS 229 Final Project Report,87,2,2012,deep learning
1014,aefc7c708269b874182a5c877fb6dae06da210d4,https://www.semanticscholar.org/paper/aefc7c708269b874182a5c877fb6dae06da210d4,Deep Learning of Invariant Features via Simulated Fixations in Video,167,13,2012,deep learning
1015,ef9e17ef4dc2b42c5ec2cacf9a504f844ced484b,https://www.semanticscholar.org/paper/ef9e17ef4dc2b42c5ec2cacf9a504f844ced484b,Query-Oriented Multi-Document Summarization via Unsupervised Deep Learning,39,4,2012,deep learning
1016,398c296d0cc7f9d180f84969f8937e6d3a413796,https://www.semanticscholar.org/paper/398c296d0cc7f9d180f84969f8937e6d3a413796,Multi-column deep neural networks for image classification,3596,172,2012,deep learning
1017,90bc935e99ba117a96fd549204a6e94c197bf47b,https://www.semanticscholar.org/paper/90bc935e99ba117a96fd549204a6e94c197bf47b,Going Deep into Mechanisms for Moral Reasoning Growth: How Deep Learning Approaches Affect Moral Reasoning Development for First-year Students,50,3,2012,deep learning
1018,be18e0405a0372b5e8004d51263a153f6b72fa3b,https://www.semanticscholar.org/paper/be18e0405a0372b5e8004d51263a153f6b72fa3b,Improving students’ conceptual understanding of the greenhouse effect using theory-based learning materials that promote deep learning,53,2,2012,deep learning
1019,908f505d8fe4f55f24994af4c7362e0959bfe4f7,https://www.semanticscholar.org/paper/908f505d8fe4f55f24994af4c7362e0959bfe4f7,Deep Learning to Hash with Multiple Representations,62,3,2012,deep learning
1020,db26266f9bd3337b359758cb07dec36a061c5742,https://www.semanticscholar.org/paper/db26266f9bd3337b359758cb07dec36a061c5742,A survey on deep learning: one small step toward AI,29,5,2012,deep learning
1021,0ff5c6951a819800b04d78b4030eaaadd1717bb2,https://www.semanticscholar.org/paper/0ff5c6951a819800b04d78b4030eaaadd1717bb2,Deep learning in very high resolution remote sensing image information mining communication concept,30,0,2012,deep learning
1022,aa2c9da4cd3157cd51f417643ef3f2792d1c9a30,https://www.semanticscholar.org/paper/aa2c9da4cd3157cd51f417643ef3f2792d1c9a30,Deep learning using genetic algorithms,30,0,2012,deep learning
1023,3127190433230b3dc1abd0680bb58dced4bcd90e,https://www.semanticscholar.org/paper/3127190433230b3dc1abd0680bb58dced4bcd90e,Large Scale Distributed Deep Networks,3215,323,2012,deep learning
1024,57236bcb830af797396fefb0ac26fea9f0caeeba,https://www.semanticscholar.org/paper/57236bcb830af797396fefb0ac26fea9f0caeeba,Introduction to the Special Section on Deep Learning for Speech and Language Processing,73,1,2012,deep learning
1025,bbe0b974a598302171b684cc548fff28a61ffc12,https://www.semanticscholar.org/paper/bbe0b974a598302171b684cc548fff28a61ffc12,An introduction to deep learning,23,0,2012,deep learning
1026,1874943f0cac6ca35943b124d920b9ef73fc48e2,https://www.semanticscholar.org/paper/1874943f0cac6ca35943b124d920b9ef73fc48e2,Deep learning approach's effectiveness on sustainability improvement in the UK construction industry,24,0,2012,deep learning
1027,1d0e5e526bb00e3f21efa2ee3ad9bdeabb3a6dca,https://www.semanticscholar.org/paper/1d0e5e526bb00e3f21efa2ee3ad9bdeabb3a6dca,Context and deep learning design,38,2,2012,deep learning
1028,5ccd447964803139573778d618a88f37eb43cdf2,https://www.semanticscholar.org/paper/5ccd447964803139573778d618a88f37eb43cdf2,Failure of Skin-Deep Learning,24,1,2012,deep learning
1029,ee669bd798fedb18aaa97c3480bf8b4d684991f4,https://www.semanticscholar.org/paper/ee669bd798fedb18aaa97c3480bf8b4d684991f4,Deep Learning,20,0,2012,deep learning
1030,34187947be340b383d7929bfd355e11ef7042ec9,https://www.semanticscholar.org/paper/34187947be340b383d7929bfd355e11ef7042ec9,Peer Learning and Support of Technology in an Undergraduate Biology Course to Enhance Deep Learning,30,1,2012,deep learning
1031,4e260beeb5be40c6fdfd50f3e8d9ae8ba0a038e9,https://www.semanticscholar.org/paper/4e260beeb5be40c6fdfd50f3e8d9ae8ba0a038e9,Sparse deep-learning algorithm for recognition and categorisation,13,0,2012,deep learning
1032,89afcbc9f5c80776ac9ca10a6bab311dc7d974db,https://www.semanticscholar.org/paper/89afcbc9f5c80776ac9ca10a6bab311dc7d974db,Semiconducting bilinear deep learning for incomplete image recognition,6,1,2012,deep learning
1033,75356222295b85e1b18fbe68f47341fbf41f1985,https://www.semanticscholar.org/paper/75356222295b85e1b18fbe68f47341fbf41f1985,Deep Learning for Automatic Summary Scoring,7,1,2012,deep learning
1034,22174060cefc5a84bb045140636e7c88254c4097,https://www.semanticscholar.org/paper/22174060cefc5a84bb045140636e7c88254c4097,Extracting typical users' moving patterns using deep learning,11,1,2012,deep learning
1035,698b10dd75ee737ba6ff4d8bb83cbe7cfade6414,https://www.semanticscholar.org/paper/698b10dd75ee737ba6ff4d8bb83cbe7cfade6414,Facilitating Deep Learning in a Learning Community,9,1,2012,deep learning
1036,2a5b2f0b7594794a5a36f16c6bd56faddb8e39df,https://www.semanticscholar.org/paper/2a5b2f0b7594794a5a36f16c6bd56faddb8e39df,Speech restoration based on deep learning autoencoder with layer-wised pretraining,22,2,2012,deep learning
1037,787a24c1a9d0cdcf99f13737759396a8399536ab,https://www.semanticscholar.org/paper/787a24c1a9d0cdcf99f13737759396a8399536ab,Overview of deep learning,6,0,2012,deep learning
1038,48702b98b3c042fd0e680a48be3e985b82692b2b,https://www.semanticscholar.org/paper/48702b98b3c042fd0e680a48be3e985b82692b2b,An Algorithm for Power System Fault Analysis based on Convolutional Deep Learning Neural Networks,8,0,2012,deep learning
1039,1d43e2f9ca0656b9caaf9823c29951b9ab366dc9,https://www.semanticscholar.org/paper/1d43e2f9ca0656b9caaf9823c29951b9ab366dc9,Deep Learning for Audio and Music,6,0,2012,deep learning
1040,2f425d64c77dbf438eee79e2b31814cb8e908787,https://www.semanticscholar.org/paper/2f425d64c77dbf438eee79e2b31814cb8e908787,Computational biology perspective: kernel methods and deep learning,7,0,2012,deep learning
1041,98ce7ca4178dc621f57c3e3268fa3b919c0a25a7,https://www.semanticscholar.org/paper/98ce7ca4178dc621f57c3e3268fa3b919c0a25a7,The role of intelligent instruction on deep learning in mathematics,4,0,2012,deep learning
1042,14a932891245ec5c1c884c583f6e92a155f45324,https://www.semanticscholar.org/paper/14a932891245ec5c1c884c583f6e92a155f45324,Deep Learning for Wireless Interference Segmentation and Prediction,5,0,2012,deep learning
1043,d4f3cde1e10fc84a9f37b3da29763f38b1536d62,https://www.semanticscholar.org/paper/d4f3cde1e10fc84a9f37b3da29763f38b1536d62,Note on deep architecture and deep learning algorithms,3,1,2012,deep learning
1044,41e94dc30b3f761f6e7f7eae8c21c7022408c3d6,https://www.semanticscholar.org/paper/41e94dc30b3f761f6e7f7eae8c21c7022408c3d6,Deep Learning and Virtual Environment,3,0,2012,deep learning
1045,d213ae9ca20b6dc178f307bda8628f0dfc459e09,https://www.semanticscholar.org/paper/d213ae9ca20b6dc178f307bda8628f0dfc459e09,Modifying the DeSTIN Perception Architecture to Enable Representationally Transparent Deep Learning,3,0,2012,deep learning
1046,9d81831eb96e60adc95e62834e5557ad4a2a074b,https://www.semanticscholar.org/paper/9d81831eb96e60adc95e62834e5557ad4a2a074b,Presentation of Complex Medical Information: Interaction Between Concept Maps and Spatial Ability on Deep Learning,19,0,2012,deep learning
1047,aaab9e2f8a2ff04484940efeeb48b1e16eac8191,https://www.semanticscholar.org/paper/aaab9e2f8a2ff04484940efeeb48b1e16eac8191,Digital Dialogue Games and InterLoc: A Deep Learning Design for Collaborative Argumentation on the Web,16,1,2012,deep learning
1048,ca595c1d862c4f9a8d0ee4c576cf0fe2b578c323,https://www.semanticscholar.org/paper/ca595c1d862c4f9a8d0ee4c576cf0fe2b578c323,Inquiry learning is deep learning,16,0,2012,deep learning
1049,ac32f77c64bafdb263bc3750edde276590f5241f,https://www.semanticscholar.org/paper/ac32f77c64bafdb263bc3750edde276590f5241f,Deep learning architecture for data mining from surgical data,2,0,2012,deep learning
1050,49406a8e479d8958aa60436addbfe6c5bc6a46b4,https://www.semanticscholar.org/paper/49406a8e479d8958aa60436addbfe6c5bc6a46b4,Attention Modeling for Face Recognition via Deep Learning,2,0,2012,deep learning
1051,640f6f1420a86f8f64247097e698d2d016cb034a,https://www.semanticscholar.org/paper/640f6f1420a86f8f64247097e698d2d016cb034a,Deep learning games through the lens of the toy,7,0,2012,deep learning
1052,c2cf17f60de972cb4d154058be739a1f8b66a8c2,https://www.semanticscholar.org/paper/c2cf17f60de972cb4d154058be739a1f8b66a8c2,Deep learning: A revolution in artificial intelligence,14,1,2012,deep learning
1053,d7da4c342530bf7723132a5a4c0249f86f59d0cf,https://www.semanticscholar.org/paper/d7da4c342530bf7723132a5a4c0249f86f59d0cf,"Perception Processing for General Intelligence , Part I : Representationally Transparent Deep Learning",1,0,2012,deep learning
1054,8f132d62134ba7d1830a323c934b3d65e300a8d7,https://www.semanticscholar.org/paper/8f132d62134ba7d1830a323c934b3d65e300a8d7,[Lecture Notes in Computer Science] Neural Networks: Tricks of the Trade Volume 7700 || Deep Learning via Semi-supervised Embedding,16,0,2012,deep learning
1055,feefaf54e66a7cbcf86b1999e98f2883ad180786,https://www.semanticscholar.org/paper/feefaf54e66a7cbcf86b1999e98f2883ad180786,"Focusing on the Heart: Lifelong, Life-Wide and Life-Deep Learning in the Time of HIV and AIDS",3,1,2012,deep learning
1056,eaa2e5ca05471b5eb264c54a9c4079b31b9415f7,https://www.semanticscholar.org/paper/eaa2e5ca05471b5eb264c54a9c4079b31b9415f7,Serious Fun: Life-Deep Learning of Koi Hobbyists,3,0,2012,deep learning
1057,bd6edb924185c595c4c54a12e7c54c5b3e23f555,https://www.semanticscholar.org/paper/bd6edb924185c595c4c54a12e7c54c5b3e23f555,Deep learning for acupuncture point selection patterns based on veteran doctor experience of Chinese medicine,6,0,2012,deep learning
1058,60ed8873229e555a622c06123eface73582c7b28,https://www.semanticscholar.org/paper/60ed8873229e555a622c06123eface73582c7b28,Deep Target Algorithms for Deep Learning,2,0,2012,deep learning
1059,af1a70364d95039733b6a37e7db30e4962133645,https://www.semanticscholar.org/paper/af1a70364d95039733b6a37e7db30e4962133645,GPU implementation of a deep learning network for image recognition tasks,5,0,2012,deep learning
1060,eaf400c97ab0281f671be06419a5ccde2e9333a7,https://www.semanticscholar.org/paper/eaf400c97ab0281f671be06419a5ccde2e9333a7,Deep questioning and deep learning.,3,1,2012,deep learning
1061,14ad2318c87012e4b639dd56d56460c6ee7d2575,https://www.semanticscholar.org/paper/14ad2318c87012e4b639dd56d56460c6ee7d2575,EXPLORATION OF THE USE OF HANDHELD PERSONAL RESPONSE SYSTEMS WITH FIRST YEAR ACCOUNTANCY STUDENTS FOR DEEP LEARNING AND UNDERSTANDING,2,0,2012,deep learning
1062,1aa6fd470caccdc68140c26e2e0348fee737db2d,https://www.semanticscholar.org/paper/1aa6fd470caccdc68140c26e2e0348fee737db2d,Deep Learning of invariant features via tracked video sequences,3,0,2012,deep learning
1063,eec937e0455aaa8a6a2a8a4f3147d9b99a13d007,https://www.semanticscholar.org/paper/eec937e0455aaa8a6a2a8a4f3147d9b99a13d007,Creating a Learning Environment that Supports Innovation and Deep Learning in Geotechnical Engineering,2,1,2012,deep learning
1064,d09814c615897d60e5881434f8e8a5b92b655921,https://www.semanticscholar.org/paper/d09814c615897d60e5881434f8e8a5b92b655921,Deep Learning in Video Compression Algorithms,0,0,2012,deep learning
1065,95ae2d5643e6cc6b8f5c4ff63fa61759a5269042,https://www.semanticscholar.org/paper/95ae2d5643e6cc6b8f5c4ff63fa61759a5269042,Beyond Full Supervision in Deep Learning,0,0,2012,deep learning
1066,7c616fe341381a4866135042dbb565d2eda415c3,https://www.semanticscholar.org/paper/7c616fe341381a4866135042dbb565d2eda415c3,Prediction as a candidate for learning deep hierarchical models of data,424,38,2012,deep learning
1067,922838dd98d599d1d229cc73896d55e7a769aa7c,https://www.semanticscholar.org/paper/922838dd98d599d1d229cc73896d55e7a769aa7c,Learning hierarchical representations for face verification with convolutional deep belief networks,404,23,2012,deep learning
1068,d4599b177559dd5ede4dda9d6d96aa149fc71942,https://www.semanticscholar.org/paper/d4599b177559dd5ede4dda9d6d96aa149fc71942,An Efficient Learning Procedure for Deep Boltzmann Machines,418,46,2012,deep learning
1069,522e90b9fccfd3c1c0603359eb04757d770c1ab5,https://www.semanticscholar.org/paper/522e90b9fccfd3c1c0603359eb04757d770c1ab5,Practical Recommendations for Gradient-Based Training of Deep Architectures,1825,149,2012,deep learning
1070,c80d8286e8e50e832d4c7f39de84ed47b57a0fb6,https://www.semanticscholar.org/paper/c80d8286e8e50e832d4c7f39de84ed47b57a0fb6,Learning Representations for Multimodal Data with Deep Belief Nets,184,31,2012,deep learning
1071,5352b7ca90cbe4938f8e71a25d49517e7f94670a,https://www.semanticscholar.org/paper/5352b7ca90cbe4938f8e71a25d49517e7f94670a,Scalable stacking and learning for building deep architectures,202,15,2012,deep learning
1072,7a42dedd7050442a78940bae6a62899919693b17,https://www.semanticscholar.org/paper/7a42dedd7050442a78940bae6a62899919693b17,Moving Beyond Feature Design: Deep Architectures and Automatic Feature Learning in Music Informatics,146,5,2012,deep learning
1073,047c68a9786a74b1db5ae9e1636ad918abafa1f4,https://www.semanticscholar.org/paper/047c68a9786a74b1db5ae9e1636ad918abafa1f4,Use of kernel deep convex networks and end-to-end learning for spoken language understanding,110,11,2012,deep learning
1074,80e1036a5e6539e0d3035dce9245352e15f7138f,https://www.semanticscholar.org/paper/80e1036a5e6539e0d3035dce9245352e15f7138f,Transfer learning for Latin and Chinese characters with Deep Neural Networks,194,7,2012,deep learning
1075,a2017ec2c60d542af5e9993176ba68f89529dbce,https://www.semanticscholar.org/paper/a2017ec2c60d542af5e9993176ba68f89529dbce,Image Denoising and Inpainting with Deep Neural Networks,1262,43,2012,deep learning
1076,9829b77e90f197a8f7c74674bb943a7c08db7039,https://www.semanticscholar.org/paper/9829b77e90f197a8f7c74674bb943a7c08db7039,"Deep Engagement as a Complex System: Identity, Learning Power and Authentic Enquiry",80,15,2012,deep learning
1077,b98e7a8f605c21e25ac5e32bfb1851a01f30081b,https://www.semanticscholar.org/paper/b98e7a8f605c21e25ac5e32bfb1851a01f30081b,Deep nonlinear metric learning with independent subspace analysis for face verification,73,7,2012,deep learning
1078,84a56cd9012e789279afa7f32cd48437395bdaad,https://www.semanticscholar.org/paper/84a56cd9012e789279afa7f32cd48437395bdaad,Learning Deep Belief Networks from Non-stationary Streams,45,4,2012,deep learning
1079,3532cfc6e56fa397347bcb39ff9b0b708dc31fc2,https://www.semanticscholar.org/paper/3532cfc6e56fa397347bcb39ff9b0b708dc31fc2,Improved Sequence Learning with Subthalamic Nucleus Deep Brain Stimulation: Evidence for Treatment-Specific Network Modulation,52,3,2012,deep learning
1080,fe7bc1eec16ca2307033cc890c26aab2cf1b17e7,https://www.semanticscholar.org/paper/fe7bc1eec16ca2307033cc890c26aab2cf1b17e7,Outcomes of Deep Anterior Lamellar Keratoplasty for Keratoconus: Learning Curve and Advantages of the Big Bubble Technique,61,2,2012,deep learning
1081,a1306ce652f556fbb9e794d91084a29294298e6d,https://www.semanticscholar.org/paper/a1306ce652f556fbb9e794d91084a29294298e6d,Pedestrian Detection with Unsupervised Multi-stage Feature Learning,800,37,2012,deep learning
